sell_id,price
1100575026,781337.4058204152
1100549428,1154944.0617593087
1100658222,1185429.1005066985
1100937408,850873.2644852798
1101037972,912102.8064228093
1100912634,982158.3938438442
1101228730,883969.1805960941
1100165896,541297.7662043078
1100768262,2005269.8103741715
1101218501,1051081.8234476896
1099639378,717983.1206258751
1101117342,1619380.854226393
1101179448,1708467.5697204804
1101213155,1748524.6332433189
1099119749,528472.1422239767
1101297715,2229062.635009482
1101140033,1708132.317696465
1101064868,2176107.982045546
1101317804,863500.847426829
1101111488,808084.7661437686
1100768272,2145272.161962066
1100421544,2148712.268490675
1100722458,907180.6160822042
1101300724,816639.7819093141
1101306824,2274172.796546707
1101197164,658777.8904995343
1101231413,1069237.8541964777
1101304285,1196751.9388693129
1100067940,732218.7761108156
1101308288,620775.7532547166
1100894230,771358.3861722657
1101312910,762810.4058009408
1101223694,483720.68106973293
1099639548,855576.8469899152
1099074356,1122427.9579627665
1100322368,1020229.9560394451
1100961472,879270.5932268485
1100845262,679475.645773859
1099988176,472808.76975210174
1100042244,454845.4728564316
1101309690,853135.1720259971
1101300574,2382673.111858526
1101224473,825475.0810714354
1100836784,1277502.2481564458
1100422398,742793.8218728959
1101314339,1377884.2133619923
1101306219,1084200.2019615425
1101242401,256445.43782740942
1101315619,862364.9168949967
1101308178,1125456.0945019557
1100097290,1547743.371796907
1101200833,1078044.1811286183
1100946856,566319.7200750336
1101307735,2078206.5525999581
1100796864,781781.0528717691
1101311288,991172.4219342511
1101130347,1564486.9927225725
1100182840,2092787.0467020636
1101316944,839013.3126012211
1101317802,912056.5198403335
1101313751,493008.0752676552
1101314333,1255756.2769859692
1101231212,1198299.1356101308
1098838700,488183.4913400081
1101197137,1156387.5361171898
1100988616,1127779.004133938
1100700050,875515.43958226
1101164707,700425.2205000847
1101063150,1214768.9051402563
1101164320,463173.3018360379
1101303664,484516.8996286434
1101006422,796422.9229454579
1101255674,487688.5973341935
1101307192,1960285.2893610739
1101276634,1569383.6400882844
1100528772,154160.59640089696
1101218500,541244.6783888446
1101241664,1443818.1646512342
1101308609,585701.5251997233
1101288529,1294196.4240683066
1100900694,1445701.9464461599
1101318094,810054.9215657415
1101126989,1525721.149643437
1101032064,2221098.937942833
1100023440,282837.2752635784
1101315490,768419.2283762547
1101255863,1225634.4586036336
1101310157,887207.5560339419
1101314332,1223321.9329080933
1101259960,815230.006426511
1101313536,545115.9186599823
1100331688,752999.6440591782
1101306825,1568330.116467068
1100644680,295923.9978817653
1100946562,754300.5014449765
1101300848,1549957.8702439873
1101078714,526021.0938920861
1101164710,1245874.3623237552
1101190444,1077945.0532161323
1101313226,1712241.323047574
1101133971,733067.1224226225
1101300725,549279.8331116154
1101309349,1484263.8415110097
1100853384,417497.1834898702
1101251474,1229072.464703436
1101307712,1014348.4499370317
1101179450,671609.4937344067
1101006252,729064.4275031689
1101311981,2228832.918570965
1099149402,502557.9864438824
1100804182,510478.1264651882
1100864328,730531.8937667953
1101051298,1675940.9227822786
1101091869,795052.2793491133
1101306698,1073151.799529008
1101305249,1121952.680521454
1100879336,843710.7020666964
1100891940,369890.64071842446
1101112088,293420.1155154594
1101307736,2176277.78051518
1101305455,1168923.1131515238
1101318318,1189388.5519549178
1101318437,1197156.2734702178
1101318340,702555.1512852174
1100491772,694949.909191682
1101303126,1261234.3535692673
1101307737,865018.210492359
1101300723,1009556.4925200874
1101109897,1981463.1415112289
1101149022,768895.7275310485
1101305239,931919.6691572546
1100647816,709114.3280862601
1101301811,310496.4327134872
1101301999,761280.8938183254
1101302471,1252336.9786835434
1101166335,2277748.267101348
1100550988,818342.8297333203
1101289088,1754031.4113481087
1101317178,511743.46825012186
1101301998,1155035.9269856983
1101208381,1171291.63218038
1101306765,479511.75996201445
1101228729,666299.7934616292
1101318528,1426734.2902256974
1101313541,1834664.868363843
1101313227,1385806.8186547342
1101300783,1272138.3752256995
1101302131,548372.503649043
