sell_id,price
1100575026,794659.3964630008
1100549428,1133207.9630677563
1100658222,1224533.1205115716
1100937408,892587.3538461013
1101037972,915519.3837442269
1100912634,974104.013024721
1101228730,870737.4646548841
1100165896,533627.1438947616
1100768262,2075975.5765888984
1101218501,1026156.450546202
1099639378,710627.1942448628
1101117342,1541284.0742517735
1101179448,1659051.679472331
1101213155,1723146.7059339357
1099119749,533192.1334055586
1101297715,2408016.6652189526
1101140033,1653393.0307338175
1101064868,2380346.515557792
1101317804,855649.88833235
1101111488,773834.707625283
1100768272,2233621.435828842
1100421544,2178005.267811212
1100722458,868304.1197006684
1101300724,817478.2694757846
1101306824,2413411.9141338286
1101197164,668533.836087668
1101231413,1117637.5036168047
1101304285,1261799.6074850755
1100067940,734372.1703366926
1101308288,628997.0881698963
1100894230,745070.7675893792
1101312910,734272.9691276044
1101223694,512014.5715669625
1099639548,803816.0292002821
1099074356,1193963.211579639
1100322368,982437.3159764067
1100961472,867353.09942513
1100845262,673398.9524833559
1099988176,501923.2177345323
1100042244,471771.13897997176
1101309690,844939.3218614473
1101300574,2419781.6202668515
1101224473,814444.9600144417
1100836784,1279631.6181821101
1100422398,801560.0073728323
1101314339,1379502.1890353726
1101306219,1145634.8638476818
1101242401,247854.43831549515
1101315619,847579.9267172342
1101308178,1144150.3269164416
1100097290,1398444.8181809096
1101200833,1073933.0307409414
1100946856,550476.0551393182
1101307735,2143877.090174813
1100796864,789157.8099813561
1101311288,1030967.8430006561
1101130347,1536975.3417150849
1100182840,2181996.065302107
1101316944,816856.9015042838
1101317802,888784.3493595929
1101313751,489211.0812082973
1101314333,1284178.5155716971
1101231212,1198077.8554905688
1098838700,506682.68195528194
1101197137,1199567.5430533914
1100988616,1155088.429462695
1100700050,837215.850028376
1101164707,671641.3513581618
1101063150,1253231.4941875057
1101164320,474402.4165719262
1101303664,491192.5101081466
1101006422,760935.97186261
1101255674,507559.582073283
1101307192,2105320.26545246
1101276634,1414567.4944877138
1100528772,137420.16163611962
1101218500,546247.2356682732
1101241664,1467228.6431510975
1101308609,572451.3097630922
1101288529,1289892.077515572
1100900694,1435804.8734645906
1101318094,792496.3157497373
1101126989,1571924.4478137682
1101032064,2396825.716969844
1100023440,303080.6001368417
1101315490,821060.7886042926
1101255863,1217502.0912624341
1101310157,877268.7414356986
1101314332,1250944.4161952357
1101259960,808695.3028843047
1101313536,552620.6772513451
1100331688,758305.5646657026
1101306825,1417708.3613919525
1100644680,286298.5309964711
