sell_id,price
1100575026,986762.2148596614
1100549428,1227082.8288582927
1100658222,1197928.7034426387
1100937408,940461.3474199524
1101037972,998129.8316480888
1100912634,1104692.4829858816
1101228730,789307.1176512474
1100165896,503927.57744681713
1100768262,1686969.6113686312
1101218501,915749.4220136824
1099639378,787598.0954591744
1101117342,1579704.7951191275
1101179448,1902565.7308709559
1101213155,1773979.4896953267
1099119749,473146.36732185894
1101297715,2144454.630259689
1101140033,1970664.278170891
1101064868,2068336.093660041
1101317804,1012978.4931864645
1101111488,927624.5505788592
1100768272,1979708.159046152
1100421544,1878273.4857720267
1100722458,1037777.2227352401
1101300724,912690.846447399
1101306824,2193215.1254140222
1101197164,767866.5967579295
1101231413,1046311.5682672579
1101304285,1319000.293747569
1100067940,749717.4290536556
1101308288,642451.3872819829
1100894230,890736.3202152519
1101312910,855731.0469268108
1101223694,532718.1799099608
1099639548,856189.7753523453
1099074356,1166022.6440105021
1100322368,854312.9933723187
1100961472,856514.844546417
1100845262,761413.4187974666
1099988176,431762.846918315
1100042244,513712.4891701894
1101309690,993073.2276206665
1101300574,2173326.6236265525
1101224473,844436.5084934025
1100836784,1143334.8236747938
1100422398,860353.1077205585
1101314339,1280756.9944346375
1101306219,1112803.6148413192
1101242401,229946.82202800404
1101315619,939578.7176217244
1101308178,965126.901745027
1100097290,1955769.198377204
1101200833,1066254.172666733
1100946856,521331.46643328766
1101307735,1900351.7143226212
1100796864,687729.6347760996
1101311288,939503.1607259208
1101130347,1554858.7714075441
1100182840,1990085.693900994
1101316944,910237.582167816
1101317802,912824.6641105146
1101313751,589311.7843319413
1101314333,1251312.344795937
1101231212,1266849.7200366443
1098838700,552240.5143810498
1101197137,1122345.248540245
1100988616,1198071.6300211775
1100700050,750769.4229623101
1101164707,701252.3190398525
1101063150,1214670.847436707
1101164320,499636.53231771116
1101303664,488935.3808969451
1101006422,875580.2620325934
1101255674,457059.90009276144
1101307192,1750561.8396128449
1101276634,1728526.03331128
1100528772,137197.1105357293
1101218500,593101.5183357276
1101241664,1723476.7761308365
1101308609,634744.5903703625
1101288529,1331690.9151989783
1100900694,1524731.158239528
1101318094,936634.7929778438
1101126989,1349477.8976083638
1101032064,2085485.0232276032
1100023440,276532.7238606153
1101315490,915598.1989031512
1101255863,1294148.4299757616
1101310157,805200.8791656935
1101314332,1152099.972334854
1101259960,913679.0933969137
1101313536,536976.2477648621
1100331688,692659.3197183568
1101306825,1946586.2525997767
1100644680,270705.6541955717
1100946562,903125.9815528564
1101300848,1357663.6626107537
1101078714,487369.763777219
1101164710,1282628.8842406613
1101190444,1080461.8720506707
1101313226,1533482.9951906921
1101133971,750932.5192426416
1101300725,576117.7111757817
1101309349,1431911.0602385444
1100853384,455865.8216413727
1101251474,1296057.4167617222
1101307712,987198.0419594971
1101179450,674499.5970630095
1101006252,765144.605629236
1101311981,2086894.1166070104
1099149402,423449.068203817
1100804182,486342.74596685014
1100864328,697991.5855129277
1101051298,1876680.3920450225
1101091869,876902.0535221844
1101306698,1062645.227474183
1101305249,1163231.740857173
1100879336,912320.1287094922
1100891940,337222.0667168198
1101112088,301739.27647903585
1101307736,2022839.7242209679
1101305455,1098283.2744610074
1101318318,1193826.425367019
1101318437,1279994.6310864901
1101318340,764330.7818361757
1100491772,717989.0949783077
1101303126,1385228.7668714458
1101307737,802149.1660509632
1101300723,1004157.1761634387
1101109897,1684392.4791454945
1101149022,706323.9715552359
1101305239,864752.159253853
1100647816,768363.4022873293
1101301811,340540.39228814014
1101301999,772300.4705930647
1101302471,1423860.237064234
1101166335,2079221.9009288712
1100550988,826342.5730818368
1101289088,1703127.6899493397
1101317178,644529.9241921636
1101301998,1137289.9203875556
1101208381,1112841.2176347405
1101306765,571923.0398237886
1101228729,742502.2096348682
1101318528,1465432.374091785
1101313541,1983447.953635145
1101313227,1449758.6788623699
1101300783,1193686.5609402934
1101302131,606289.5405748206
1099526678,754289.9122560306
1101297111,402270.16024707805
1101081978,1925906.2848813275
1101296061,716349.9907954509
1101306699,319049.3210963769
1101295714,996068.852440195
1101284907,1149289.069991706
1101291784,2333339.3708899566
1101313442,3200664.30178844
1101295706,1134752.4477496727
1099911448,939578.7176217244
1101293758,1612146.248578771
1101082771,1208587.9216528782
1101241145,1200387.6358987929
1101279352,1178203.1953396786
1101296031,299666.6417536938
1101316899,738608.7721079104
1101290178,539883.0287652398
1099961964,1187659.502160157
1097203184,604520.0416697948
1101287458,906819.8579253762
1100773120,241478.88902743565
1100525252,1200834.9461839995
1101295358,1254058.7108932997
1101315853,1085700.976703506
1101282844,1637356.945352324
1101163282,373958.1806061649
1100983440,255915.79975547778
1101216203,268950.0349348169
1099996508,691222.743596439
1100959630,916096.4664647155
1101291783,756691.8688611963
1100999858,670376.1556607566
1100397208,699113.4937164229
1101315743,267671.7565607008
1101120365,692729.394234447
