sell_id,price
1100575026,1224179.6696576825
1100549428,1224086.3446056722
1100658222,1259474.7935737434
1100937408,866187.1265012582
1101037972,1056783.8575847852
1100912634,934809.1945586825
1101228730,822652.0121155138
1100165896,579999.6891291394
1100768262,1855962.6094337804
1101218501,800792.1855363843
1099639378,846303.6736504465
1101117342,1598076.3841201703
1101179448,1419301.4424971929
1101213155,1753017.233461417
1099119749,450679.942861513
1101297715,2194718.744016595
1101140033,1859485.3406942151
1101064868,2110158.2577861757
1101317804,923264.7151985394
1101111488,800530.290642733
1100768272,1946689.195446732
1100421544,2238778.993029253
1100722458,951356.5238020545
1101300724,741881.6338405501
1101306824,1708948.7330305222
1101197164,702779.5198401911
1101231413,990834.4087502559
1101304285,1127591.940245696
1100067940,625585.3797975621
1101308288,667327.2372958582
1100894230,876151.8981059522
1101312910,681378.0359566547
1101223694,561408.1961129851
1099639548,715949.072542301
1099074356,1342454.0329493682
1100322368,1045762.3285583014
1100961472,854564.3970872272
1100845262,608975.9248621801
1099988176,417814.48569733545
1100042244,517541.04157190176
1101309690,710172.8905312562
1101300574,2274184.8046015673
1101224473,769936.136013112
1100836784,1050448.60141332
1100422398,894226.3634592379
1101314339,1489999.999999857
1101306219,941932.1739733005
1101242401,330997.1691716502
1101315619,815906.7968952508
1101308178,1149097.400752641
1100097290,1533647.8117296076
1101200833,771058.5387645641
1100946856,484686.01164261095
1101307735,2430891.416554014
1100796864,673307.5110482306
1101311288,999482.1485829173
1101130347,1292358.9498555465
1100182840,1797507.5556734032
1101316944,763056.2020086932
1101317802,722212.894728215
1101313751,722146.8517948296
1101314333,1279030.2793767853
1101231212,1177556.2882779827
1098838700,373710.4783474164
1101197137,1245903.8851172088
1100988616,1054350.0595982417
1100700050,799067.4451086051
1101164707,659329.9426666879
1101063150,1101010.1032262836
1101164320,515181.3100076301
1101303664,643082.6358666724
1101006422,638794.3710401896
1101255674,378272.83447632764
1101307192,1811556.5236713062
1101276634,1482886.164553582
1100528772,78118.76147567997
1101218500,478047.06905724306
1101241664,1397870.8003043868
1101308609,578457.806883128
1101288529,1349571.187435047
1100900694,1373913.8642399798
1101318094,833398.269138223
1101126989,1464745.0115433375
1101032064,1936455.5920906216
1100023440,392441.4349146443
1101315490,1209410.1814934372
1101255863,1296490.359283077
1101310157,859668.8281892808
1101314332,1175926.8253984426
1101259960,643915.3689116446
1101313536,492070.034238549
1100331688,823425.7553621676
1101306825,1764850.03810996
1100644680,368477.45341157087
1100946562,1296360.6578385613
1101300848,950339.0980347826
1101078714,516237.8425822535
1101164710,1125280.6399255623
1101190444,1199254.719017211
1101313226,1830951.94289148
1101133971,603641.6276919367
1101300725,584723.9283205859
1101309349,993714.0368202846
1100853384,426908.7022267216
1101251474,1292459.2206791
1101307712,1038363.0573950768
1101179450,545031.4922402614
1101006252,674284.383957798
1101311981,1633863.2296981337
1099149402,422565.2879038256
1100804182,592559.5297777434
1100864328,607235.5665645322
1101051298,1806641.8051665863
1101091869,761927.9518919565
1101306698,888728.80856005
1101305249,916756.4418209845
1100879336,909901.0051064391
1100891940,399250.9020225852
1101112088,380708.41290050355
1101307736,2011873.3813574056
1101305455,1053232.9742272869
1101318318,1162582.6818226483
1101318437,1037987.8525419787
1101318340,588082.7597449911
1100491772,724547.34944267
1101303126,1167479.1201586144
1101307737,843000.7960336874
1101300723,931775.168332842
1101109897,1736424.6610752048
1101149022,965924.7769431062
1101305239,765186.2121843317
1100647816,876986.9194486901
1101301811,441824.3852341517
1101301999,1243947.3318248177
1101302471,1152658.5106828553
1101166335,2520245.1920221425
1100550988,819423.4154982675
1101289088,1833509.656196609
1101317178,598260.590960582
1101301998,897087.4640804096
1101208381,976699.8865624517
1101306765,546550.0267392333
1101228729,757719.803437802
1101318528,1073626.2706695267
1101313541,1880283.767060329
1101313227,1186327.4024218
1101300783,1269635.7608639186
1101302131,515916.7601857374
1099526678,621517.9097320952
1101297111,439999.9999999763
1101081978,1638738.4527424676
1101296061,704282.211297631
1101306699,392787.40968640323
1101295714,899268.2392923045
1101284907,888379.6311433696
1101291784,1559995.105863488
1101313442,2875148.260629205
1101295706,881223.9505518797
1099911448,815063.0806249698
1101293758,1577473.7436488713
1101082771,981921.9692757722
1101241145,1267776.7519085936
1101279352,1090528.499700254
1101296031,252815.2414697402
1101316899,623339.8818936854
1101290178,503178.65121427475
1099961964,1076705.6360212844
1097203184,669179.0239569384
1101287458,853085.7697592488
1100773120,312530.2141087503
1100525252,1156557.5818413945
1101295358,1168682.3181204058
1101315853,976699.8865624517
1101282844,1198034.9573144994
1101163282,327464.13543449534
1100983440,419321.7186553487
1101216203,247493.7102128595
1099996508,571764.5859304668
1100959630,1142360.282740306
1101291783,697672.763420455
1100999858,727747.0852412027
1100397208,684009.0502792122
1101315743,402195.6869467303
1101120365,696379.3775748473
1101189161,748068.7636841093
1101285355,689913.9396651749
1101284979,525118.0954319149
1100687646,827191.1143199727
1101294007,409929.62150302366
1100380624,983005.6792090987
1101281560,603276.4165533676
1100190708,1195435.458242951
1101314075,555193.1241026428
1101285356,537361.3356786567
1100512280,1565098.3855469413
1101094061,839290.5064457911
1101028608,1049227.8457661013
1101190109,589619.1849113305
1100365512,806731.2730644298
1101021218,2647841.5957687073
1100632838,879837.5186268549
1101313538,433611.54187113635
1101282265,630000.0000000794
1101283189,773813.3589070847
1097381176,653886.0461229447
1101252047,789170.0064526876
1101285657,470679.00140317925
1101312640,900529.0715428588
1101314669,713950.9896492836
1101282447,470437.15740192763
1101314169,1097867.6693161891
1101281734,2704361.0903829895
1101278794,661049.1315994804
1101286821,707075.3453289756
1101312384,745895.6201515126
1101242888,701221.2380065788
1101286653,600337.2069664438
1100518644,1352506.3411074607
1101285084,862321.3442144247
1100338458,817609.0522753856
1101285174,1422149.9927351214
1101131494,1249046.2365404773
1100966120,815162.3319556398
1101136734,1149185.0202028686
1101138183,885243.6052521721
1100966944,712279.5393994973
1100210074,1683694.544640071
1101277014,1019307.4558559519
1101280324,762757.3390120643
1101282527,679021.1677128037
1101179469,1585864.3218522707
1101310818,932750.2283023429
1101271132,916521.9827612137
1101272241,427800.006294333
1101277647,1149325.9382447847
1101309796,1266480.5324203875
1101286781,476554.1143008887
1101285322,738888.1250558479
1101273372,2018101.2515557373
1099915158,601722.8328670812
1100315624,197495.1334728726
